100 2e-06
600 2e-06
1100 2e-06
1600 2e-06
2100 2e-06
2600 1e-06
3100 1e-06
3600 2e-06
4100 1e-06
4600 1e-06
5100 1e-06
5600 2e-06
6100 1e-06
6600 2e-06
7100 2e-06
7600 2e-06
8100 1e-06
8600 1e-06
9100 1e-06
9600 1e-06
10100 1e-06
10600 1e-06
11100 1e-06
11600 1e-06
12100 1e-06
12600 1e-06
13100 1e-06
13600 1e-06
14100 1e-06
14600 1e-06
15100 1e-06
15600 1e-06
16100 1e-06
16600 2e-06
17100 2e-06
17600 1e-06
18100 1e-06
18600 1e-06
19100 1e-06
19600 1e-06
20100 1e-06
20600 1e-06
21100 1e-06
21600 1e-06
22100 1e-06
22600 1e-06
23100 1e-06
23600 1e-06
24100 1e-06
24600 1e-06
25100 1e-06
25600 1e-06
26100 1e-06
26600 1e-06
27100 1e-06
27600 1e-06
28100 1e-06
28600 1e-06
29100 1e-06
29600 1e-06
30100 1e-06
30600 0
31100 1e-06
31600 1e-06
32100 1e-06
32600 1e-06
33100 1e-06
33600 1e-06
34100 1e-06
34600 1e-06
35100 1e-06
35600 1e-06
36100 1e-06
36600 1e-06
37100 1e-06
37600 1e-06
38100 0
38600 0
39100 0
39600 0
40100 1e-06
40600 0
41100 1e-06
41600 1e-06
42100 1e-06
42600 1e-06
43100 1e-06
43600 1e-06
44100 1e-06
44600 1e-06
45100 1e-06
45600 1e-06
46100 1e-06
46600 1e-06
47100 1e-06
47600 1e-06
48100 1e-06
48600 1e-06
49100 1e-06
49600 0
50100 0
50600 1e-06
51100 1e-06
51600 1e-06
52100 0
52600 1e-06
53100 1e-06
53600 1e-06
54100 1e-06
54600 0
55100 1e-06
55600 1e-06
56100 1e-06
56600 1e-06
57100 1e-06
57600 1e-06
58100 1e-06
58600 1e-06
59100 1e-06
59600 0
60100 1e-06
60600 0
61100 1e-06
61600 1e-06
62100 1e-06
62600 1e-06
63100 1e-06
63600 1e-06
64100 0
64600 1e-06
65100 1e-06
65600 1e-06
66100 1e-06
66600 1e-06
67100 1e-06
67600 1e-06
68100 1e-06
68600 1e-06
69100 1e-06
69600 2.1e-05
70100 1e-06
70600 1e-06
71100 1e-06
71600 0
72100 1e-06
72600 1e-06
73100 1e-06
73600 1e-06
74100 1e-06
74600 1e-06
75100 1e-06
75600 1e-06
76100 1e-06
76600 1e-06
77100 1e-06
77600 1e-06
78100 0
78600 1e-06
79100 1e-06
79600 1e-06
80100 1e-06
80600 0
81100 1e-06
81600 1e-06
82100 1e-06
82600 1e-06
83100 0
83600 1e-06
84100 1e-06
84600 1e-06
85100 0
85600 1e-06
86100 1e-06
86600 1e-06
87100 1e-06
87600 1e-06
88100 1e-06
88600 1e-06
89100 1e-06
89600 1e-06
90100 1e-06
90600 1e-06
91100 1e-06
91600 1e-06
92100 1e-06
92600 1e-06
93100 1e-06
93600 1e-06
94100 1e-06
94600 1e-06
95100 1e-06
95600 1e-06
96100 1e-06
96600 1e-06
97100 1e-06
97600 1e-06
98100 1e-06
98600 0
99100 1e-06
99600 0
100100 1e-06
100600 1e-06
101100 0
101600 1e-06
102100 0
102600 1e-06
103100 1e-06
103600 1e-06
104100 1e-06
104600 1e-06
105100 2e-06
105600 1e-06
106100 1e-06
106600 1e-06
107100 1e-06
107600 1e-06
108100 1e-06
108600 1e-06
109100 0
109600 1e-06
110100 1e-06
110600 1e-06
111100 1e-06
111600 0
112100 1e-06
112600 1e-06
113100 1e-06
113600 1e-06
114100 1e-06
114600 0
115100 1e-06
115600 1e-06
116100 1e-06
116600 1e-06
117100 1e-06
117600 1e-06
118100 1e-06
118600 1e-06
119100 1e-06
119600 1e-06
120100 1e-06
120600 1e-06
121100 1e-06
121600 1e-06
122100 1e-06
122600 1e-06
123100 1e-06
123600 1e-06
124100 1e-06
124600 1e-06
125100 1e-06
125600 0
126100 0
126600 1e-06
127100 0
127600 1e-06
128100 1e-06
128600 1e-06
129100 1e-06
129600 1e-06
130100 1e-06
130600 1e-06
131100 1e-06
131600 0
132100 0
132600 0
133100 1e-06
133600 1e-06
134100 0
134600 1e-06
135100 0
135600 1e-06
136100 1e-06
136600 1e-06
137100 0
137600 1e-06
138100 1e-06
138600 1e-06
139100 1e-06
139600 1e-06
140100 1e-06
140600 1e-06
141100 1e-06
141600 1e-06
142100 1e-06
142600 1e-06
143100 0
143600 1e-06
144100 1e-06
144600 1e-06
145100 1e-06
145600 1e-06
146100 1e-06
146600 1e-06
147100 0
147600 1e-06
148100 1e-06
148600 1e-06
149100 1e-06
149600 1e-06
150100 1e-06
150600 1e-06
151100 1e-06
151600 1e-06
152100 0
152600 0
153100 1e-06
153600 1e-06
154100 1e-06
154600 0
155100 1e-06
155600 1e-06
156100 1e-06
156600 1e-06
157100 1e-06
157600 1e-06
158100 0
158600 1e-06
159100 1e-06
159600 0
160100 1e-06
160600 1e-06
161100 1e-06
161600 1e-06
162100 1e-06
162600 0
163100 1e-06
163600 1e-06
164100 1e-06
164600 1e-06
165100 1e-06
165600 0
166100 1e-06
166600 1e-06
167100 1e-06
167600 1e-06
168100 1e-06
168600 1e-06
169100 1e-06
169600 1e-06
170100 1e-06
170600 0
171100 1e-06
171600 0
172100 1e-06
172600 1e-06
173100 1e-06
173600 1e-06
174100 1e-06
174600 1e-06
175100 1e-06
175600 1e-06
176100 1e-06
176600 1e-06
177100 1e-06
177600 1e-06
178100 1e-06
178600 2e-06
179100 1e-06
179600 1e-06
180100 1e-06
180600 1e-06
181100 1e-06
181600 1e-06
182100 1e-06
182600 1e-06
183100 1e-06
183600 1e-06
184100 1e-06
184600 1e-06
185100 1e-06
185600 1e-06
186100 2e-06
186600 1e-06
187100 1e-06
187600 1e-06
188100 1e-06
188600 1e-06
189100 1e-06
189600 1e-06
190100 1e-06
190600 1e-06
191100 1e-06
191600 1e-06
192100 2e-06
192600 2e-06
193100 0
193600 1e-06
194100 1e-06
194600 1e-06
195100 1e-06
195600 1e-06
196100 1e-06
196600 1e-06
197100 1e-06
197600 1e-06
198100 0
198600 1e-06
199100 1e-06
199600 1e-06
200100 0
200600 1e-06
201100 1e-06
201600 1e-06
202100 1e-06
202600 1e-06
203100 1e-06
203600 1e-06
204100 0
204600 1e-06
205100 1e-06
205600 1e-06
206100 1e-06
206600 1e-06
207100 0
207600 1e-06
208100 1e-06
208600 1e-06
209100 1e-06
209600 1e-06
210100 1e-06
210600 1e-06
211100 1e-06
211600 2e-06
212100 1e-06
212600 2e-06
213100 2e-06
213600 1e-06
214100 1e-06
214600 1e-06
215100 1e-06
215600 0
216100 1e-06
216600 1e-06
217100 1e-06
217600 1e-06
218100 0
218600 2e-06
219100 1e-06
219600 1e-06
220100 1e-06
220600 1e-06
221100 0
221600 1e-06
222100 1e-06
222600 1e-06
223100 1e-06
223600 1e-06
224100 1e-06
224600 1e-06
225100 1e-06
225600 1e-06
226100 1e-06
226600 1e-06
227100 1e-06
227600 1e-06
228100 1e-06
228600 2e-06
229100 1e-06
229600 1e-06
230100 0
230600 1e-06
231100 1e-06
231600 1e-06
232100 1e-06
232600 1e-06
233100 1e-06
233600 1e-06
234100 1e-06
234600 0
235100 1e-06
235600 1e-06
236100 0
236600 1e-06
237100 1e-06
237600 1e-06
238100 0
238600 1e-06
239100 0
239600 1e-06
240100 0
240600 1e-06
241100 1e-06
241600 1e-06
242100 1e-06
242600 1e-06
243100 1e-06
243600 1e-06
244100 1e-06
244600 0
245100 1e-06
245600 1e-06
246100 1e-06
246600 1e-06
247100 1e-06
247600 1e-06
248100 1e-06
248600 1e-06
249100 1e-06
249600 1e-06
250100 1e-06
250600 1e-06
251100 1e-06
251600 1e-06
252100 1e-06
252600 1e-06
253100 1e-06
253600 1e-06
254100 1e-06
254600 1e-06
255100 1e-06
255600 1e-06
256100 1e-06
256600 1e-06
257100 1e-06
257600 1e-06
258100 0
258600 1e-06
259100 0
259600 0
260100 0
260600 1e-06
261100 1e-06
261600 1e-06
262100 0
262600 1e-06
263100 1e-06
263600 1e-06
264100 0
264600 1e-06
265100 1e-06
265600 1e-06
266100 1e-06
