100 1.96259e-07
600 1.94779e-07
1100 2.03667e-07
1600 2.03349e-07
2100 2.09412e-07
2600 2.05748e-07
3100 2.08287e-07
3600 2.09981e-07
4100 2.13644e-07
4600 2.15363e-07
5100 2.14531e-07
5600 2.15487e-07
6100 2.14006e-07
6600 2.14933e-07
7100 2.14068e-07
7600 2.14661e-07
8100 2.13521e-07
8600 2.27275e-07
9100 2.2332e-07
9600 2.23956e-07
10100 2.27292e-07
10600 2.30491e-07
11100 2.23601e-07
11600 2.23233e-07
12100 2.23149e-07
12600 2.23081e-07
13100 2.22524e-07
13600 2.22635e-07
14100 2.23003e-07
14600 2.22542e-07
15100 2.23144e-07
15600 2.22999e-07
16100 2.23015e-07
16600 2.2727e-07
17100 2.26692e-07
17600 2.27899e-07
18100 2.26361e-07
18600 2.28395e-07
19100 2.28334e-07
19600 2.25816e-07
20100 2.27426e-07
20600 2.28529e-07
21100 2.27224e-07
21600 2.27606e-07
22100 2.27142e-07
22600 2.28561e-07
23100 2.27176e-07
23600 2.36677e-07
24100 2.25982e-07
24600 2.28299e-07
25100 2.29358e-07
25600 2.25936e-07
26100 2.27407e-07
26600 2.26013e-07
27100 2.28641e-07
27600 2.26342e-07
28100 2.29868e-07
28600 2.22826e-07
29100 2.28842e-07
29600 2.20052e-07
