100 4.249e-06
600 4.8821e-05
1100 0.000105222
1600 0.000174291
2100 0.000236026
2600 0.000324199
3100 0.000397054
3600 0.00044984
4100 0.000517617
4600 0.000618088
5100 0.000694455
5600 0.000762659
6100 0.000830623
6600 0.000897298
7100 0.000964396
7600 0.00103671
8100 0.00111003
8600 0.00118137
9100 0.00133747
9600 0.0013664
10100 0.001519
10600 0.001592
11100 0.001658
11600 0.001752
12100 0.001829
12600 0.001913
13100 0.001966
13600 0.002059
14100 0.002111
14600 0.002209
15100 0.002335
15600 0.00239
16100 0.002426
16600 0.002535
17100 0.00262
17600 0.002656
18100 0.00276
18600 0.00282
19100 0.002975
19600 0.003185
20100 0.003245
20600 0.003397
21100 0.003428
21600 0.003482
22100 0.00366
22600 0.003614
23100 0.00372
23600 0.003809
24100 0.003855
24600 0.003982
25100 0.004038
25600 0.004117
26100 0.00419
26600 0.004244
27100 0.004372
27600 0.004482
28100 0.004526
28600 0.004606
29100 0.004669
29600 0.004774
