100 1.0194e-05
600 0.000370686
1100 0.000657758
1600 0.00140208
2100 0.00125693
2600 0.00195469
3100 0.00271667
3600 0.00368189
4100 0.00250081
4600 0.00310251
5100 0.00375902
5600 0.00445127
6100 0.00530937
6600 0.00620321
7100 0.00706253
7600 0.00814457
8100 0.0050531
8600 0.00549687
9100 0.00618321
9600 0.00680189
10100 0.007457
10600 0.008274
11100 0.009107
11600 0.00987
12100 0.011109
12600 0.011586
13100 0.012529
13600 0.013248
14100 0.014286
14600 0.015238
15100 0.016417
15600 0.017306
16100 0.009894
16600 0.010465
17100 0.011206
17600 0.011815
18100 0.013011
18600 0.013105
19100 0.013865
19600 0.01431
20100 0.015061
20600 0.015696
21100 0.016743
21600 0.017317
22100 0.018301
22600 0.018976
23100 0.019633
23600 0.020491
24100 0.021506
24600 0.022344
25100 0.022959
25600 0.02392
26100 0.025043
26600 0.025745
27100 0.026634
27600 0.02773
28100 0.02882
28600 0.029716
29100 0.031125
29600 0.032015
